word,score,globalContribution,positionalContribution
readd,3.2990280144661943,1.999580079055525,1.2994479354106694
pixel,3.2989914720991065,2.0499723833537975,1.249019088745309
roses,3.2988875450985984,2.07399529181734,1.2248922532812583
rimer,3.298846358062818,1.9419488009282264,1.3568975571345916
sheas,3.2986680127210843,1.9821668606421037,1.3165011520789807
fenny,3.2986497602827494,1.7660855599443719,1.5325642003383775
bonks,3.2986260333525155,2.1858269943413626,1.1127990390111528
powns,3.298518566193069,2.2290030742887965,1.0695154919042724
bayou,3.2985008923094954,2.3146258039923047,0.9838750883171908
sadis,3.298400536535916,1.9750226842548408,1.3233778522810753
comps,3.298347010895138,2.2758876335923297,1.022459377302808
wands,3.2982716203683875,2.2533808885565922,1.044890731811795
bafts,3.2981814601513832,2.2263092984524366,1.0718721616989468
tozes,3.2981280764851597,2.152017569364433,1.1461105071207267
ebank,3.298109984334637,2.205154042641215,1.0929559416934223
fudgy,3.2981072605609043,2.0238269041495993,1.274280356411305
alkos,3.2979640973118554,2.3775525391425427,0.9204115581693127
eased,3.2979453310063933,1.9775587274984663,1.3203866035079268
mixer,3.2979377187897962,2.0373231832881356,1.2606145355016607
umrah,3.2978969345362534,2.330441870411187,0.9674550641250664
nicky,3.297769472582354,2.217639760944408,1.0801297116379458
troop,3.29766744492027,1.97590084431386,1.32176660060641
ramps,3.297587414774185,2.359424126965858,0.9381632878083267
boord,3.2975449832092947,1.8310101684034128,1.466534814805882
hiked,3.2975349905568456,2.187815098055424,1.1097198925014218
birks,3.297534059405927,2.2197280946446405,1.0778059647612868
novia,3.297532020396006,2.3090733717694842,0.9884586486265221
teels,3.2974316578808684,2.0566256507932557,1.2408060070876128
joled,3.297395136183513,2.0465934954848732,1.2508016406986402
duett,3.2973741737862223,1.9186935326743664,1.378680641111856
actus,3.2973688425831194,2.4760660495112736,0.8213027930718458
pryer,3.297300504982392,1.9024963057987585,1.3948041991836335
ritzy,3.2972333353232948,2.0987969186888957,1.1984364166343993
prowk,3.297168690354393,2.0654194153557404,1.2317492749986525
pissy,3.297066658466419,1.8779389109980746,1.4191277474683444
toxin,3.2970234599235133,2.1374134570604846,1.1596100028630287
abate,3.296950676791174,1.9227567057340056,1.3741939710571685
folly,3.2969410637733305,1.7892411940934403,1.5076998696798902
sipes,3.296858677878114,1.9490492996029185,1.3478093782751954
minny,3.2965859703408933,1.8328056983923522,1.463780271948541
janes,3.296567393547554,2.1222748200179318,1.1742925735296221
redry,3.296364177380152,1.9154610322984622,1.3809031450816895
socas,3.296335826737221,2.014880544364123,1.281455282373098
skatt,3.296334241693858,1.8624692346904186,1.4338650070034396
ruder,3.2963153067066644,1.9321023441735337,1.3642129625331307
bitty,3.29621051192563,1.8361016157333174,1.460108896192313
voids,3.2961956350119967,2.2183338149295695,1.0778618200824273
bouks,3.296024548292987,2.1552832405173223,1.140741307775665
firry,3.2960027196748793,1.8015822306317766,1.494420489043103
kilns,3.2959835745584924,2.3364869444568392,0.9594966301016532
serer,3.2959097333851743,1.5558481486982947,1.7400615846868797
toros,3.295895840422485,2.074693871343471,1.2212019690790141
teens,3.2958167368865956,2.035065587028314,1.2607511498582817
powis,3.2957947360619304,2.250392353950903,1.0454023821110277
boxen,3.2956982936634347,1.9820940978939596,1.3136041957694753
oumas,3.295660691030809,2.399150217156286,0.8965104738745229
lefts,3.2955914410425113,2.368092204043447,0.9274992369990644
maran,3.295547626912578,1.9335681794183386,1.3619794474942395
micky,3.2954938455799234,2.1057362460570186,1.1897575995229048
cleek,3.2954812358288934,1.7962946838229006,1.4991865520059928
hongi,3.295328368681429,2.334233726347349,0.9610946423340797
mocus,3.2950330062604545,2.3281255444239286,0.9669074618365258
omlah,3.2949930623948003,2.3700338673589973,0.9249591950358029
edify,3.2949901942548583,2.2102841512797298,1.0847060429751285
cided,3.294927177198315,1.9119119720542441,1.383015205144071
helly,3.2947887684310166,1.9035965152760106,1.391192253155006
coxes,3.294725035077782,2.0972462685718134,1.197478766505969
bleed,3.2945968975956377,1.8129419478531974,1.4816549497424403
hundo,3.2943808503625034,2.323082645443518,0.9712982049189853
diana,3.294253277539741,1.9590113218808687,1.3352419556588722
guimp,3.2941730481116744,2.1486927047027202,1.145480343408954
pacay,3.294093310894201,1.8433815583455413,1.4507117525486597
laxed,3.2940502283133943,2.078481811249345,1.2155684170640495
ernes,3.2940499350343773,2.0484743985274814,1.2455755365068957
tanas,3.2940038962729226,2.048074245180533,1.2459296510923896
raxes,3.2939654389568296,2.1807827619453417,1.1131826770114879
khors,3.2938524880806437,2.291882403238382,1.001970084842262
gauje,3.2937954069902062,1.9651208130816684,1.3286745939085378
aloos,3.2937231700995877,2.0705312998034704,1.2231918702961173
ameer,3.293546027130625,1.957493502324071,1.3360525248065542
helms,3.293446619335488,2.3475156782908915,0.9459309410445965
pungs,3.29337162015489,2.255218302301975,1.038153317852915
ochry,3.2931810083152957,2.380200293981007,0.9129807143342885
serre,3.293156083002622,1.5558481486982947,1.7373079343043272
otium,3.2929129547805025,2.3922180558183324,0.9006948989621701
munga,3.2928643316436768,2.2470190707542037,1.045845260889473
sorgo,3.292697090149148,1.9394710781733566,1.3532260119757917
helps,3.292578114107035,2.3766375285226418,0.9159405855843935
vista,3.2925563738661614,2.3241877432854605,0.9683686305807011
stush,3.2923128491261626,1.9153877052862434,1.3769251438399193
yagis,3.292221188332417,2.3796819158026,0.9125392725298166
invar,3.2920221911062844,2.321585192410655,0.9704369986956292
nodus,3.291996903814979,2.4043028128297883,0.8876940909851906
blows,3.2919833330518093,2.20011330273109,1.0918700303207196
rypin,3.291979926930595,2.3925865123843195,0.8993934145462752
abius,3.2919750511442007,2.3736906184376356,0.9182844327065652
unsod,3.2919015920599177,2.4043028128297887,0.8875987792301292
beres,3.291813940389342,1.9152428985491938,1.3765710418401482
sunis,3.2917410391962143,1.9773618875287853,1.3143791516674292
cotta,3.2916963618151955,2.023493084422014,1.2682032773931817
hibas,3.2916346890425734,2.339025567249377,0.9526091217931961
tasso,3.291617996940751,2.0735951384703917,1.2180228584703592
tomme,3.2915444609325926,1.9326716030568112,1.3588728578757814
yauds,3.2914740596565464,2.3685308348987695,0.922943224757777
dirks,3.291423411971752,2.283142656466992,1.00828075550476
redug,3.29117207884107,2.314129703264469,0.9770423755766009
pendu,3.291037464023026,2.3039142154160506,0.9871232486069754
sodas,3.2910240972893146,1.9791542978825931,1.3118697994067217
mossy,3.2909452983300063,1.8529486743940764,1.4379966239359299
grump,3.290861302266266,2.165336138971644,1.1255251632946222
juste,3.2908476742844854,2.079420987567804,1.2114266867166814
caxon,3.2905390730853754,2.09424356435006,1.1962955087353153
jeans,3.290454656254316,2.1222748200179318,1.1681798362363844
whift,3.2904384893080043,2.0698971637832804,1.220541325524724
cooky,3.290438249870676,1.7291451247429739,1.5612931251277025
worms,3.2904147602585256,2.2379139379880764,1.052500822270449
ditty,3.290099864491456,1.8995161775556693,1.3905836869357864
omers,3.2900736613756805,2.4547180267591373,0.8353556346165432
galea,3.290011581513353,1.9423254763071203,1.3476861052062323
fermi,3.2899207781401083,2.2534153541784177,1.0365054239616907
crock,3.2899206711194378,1.8143629043731155,1.4755577667463222
douks,3.2899139008588127,2.2186978023396744,1.0712160985191383
bogus,3.2898722056286873,2.2302893602691856,1.059582845359502
pseud,3.289724583522735,2.3199255777900225,0.9697990057327127
modus,3.2897212768125486,2.292399297942399,0.9973219788701496
jodel,3.2896492526602286,2.0465934954848737,1.2430557571753549
mebos,3.289642690982311,2.2834538128498196,1.0061888781324915
bemud,3.2896009129949784,2.1415608652060127,1.1480400477889656
antar,3.2893948943178897,2.070095596737591,1.2192992975802983
slams,3.2893796925350065,1.9331068916262222,1.3562728009087845
hinny,3.289341377346706,1.8795004082674434,1.4098409690792626
rahui,3.289252988802996,2.4637346649606826,0.8255183238423136
steem,3.2891368238633243,1.9231620721409244,1.3659747517224001
mesel,3.289070836190194,1.920098233474003,1.3689726027161913
mings,3.2889226780054717,2.278029485556371,1.0108931924491003
thana,3.288911429289513,1.9668540777942622,1.322057351495251
funda,3.2888764296005384,2.2185448416449134,1.0703315879556252
twerk,3.2888377384927185,2.171229412059116,1.1176083264336028
pyric,3.28881013184153,2.358495820709914,0.9303143111316162
slaps,3.288511187306554,1.9622287418579725,1.3262824454485815
stept,3.288455878585927,1.9522839223726747,1.3361719562132524
gnarr,3.2882674685722035,1.9348728035674767,1.3533946650047268
bowrs,3.2882542942785125,2.2165859528971787,1.0716683413813337
knawe,3.2882294202085935,2.145506776754174,1.1427226434544195
wecht,3.288198066990228,2.2195022119314958,1.068695855058732
liwas,3.288173115032367,2.366147170139576,0.922025944892791
cozes,3.2880988068723385,2.093302975258164,1.1947958316141745
links,3.288072505267405,2.3364869444568392,0.9515855608105658
gaita,3.288061053889263,1.9428532717304163,1.3452077821588468
sposa,3.288048664422888,1.9661895713828894,1.3218590930399985
bolks,3.287933636179284,2.207387058106304,1.0805465780729804
hocus,3.287788413266267,2.3748202542990198,0.9129681589672473
walds,3.2875792231951566,2.274940952321534,1.0126382708736226
penks,3.287510265667859,2.234681259279884,1.052829006387975
lases,3.287452194645973,2.068935729419344,1.2185164652266296
lazed,3.2874240001079515,2.0745385179356965,1.2128854821722552
razes,3.2873392107513855,2.1768394686316923,1.1104997421196934
korus,3.287322528231066,2.3265474544266405,0.9607750738044255
azide,3.28731032325191,2.074367733832861,1.2129425894190486
ducti,3.28729196591316,2.3746930475855215,0.9125989183276385
kafir,3.2872776970647486,2.192722516727912,1.094555180336837
scars,3.28717852594678,2.0273923650052943,1.2597861609414855
pross,3.286901728020089,1.9672883042559688,1.31961342376412
embar,3.2868801697675583,2.3168882521749703,0.9699919175925882
barby,3.2868551691805665,1.8650551286283292,1.4218000405522373
boron,3.2868398293953165,1.9008271065593485,1.3860127228359682
ideas,3.286772535843725,2.4915742569897597,0.7951982788539651
drubs,3.2864439265716245,2.283583133492673,1.0028607930789515
sposh,3.286435868310523,1.86404678531264,1.422389082997883
locum,3.2864342342968396,2.3336742458148985,0.9527599884819413
chara,3.2864309635119597,1.9461721976190238,1.340258765892936
naiad,3.2860851176356274,1.9590113218808687,1.327073795754759
frorn,3.285922866730143,1.8528989099586406,1.4330239567715022
cella,3.2858274957013576,2.018833675370966,1.2669938203303917
boxty,3.285824482925163,1.935607611720979,1.3502168712041835
beget,3.2858022247581316,1.7752238339378033,1.5105783908203283
deres,3.2857032929551666,1.9786574603715454,1.3070458325836214
carap,3.2855791470060534,1.9285993379756832,1.3569798090303702
tajes,3.285477602073696,2.146898722449795,1.1385788796239011
kaims,3.2853648322834412,2.239957346862459,1.045407485420982
yorps,3.2853501793777595,2.4127294883860437,0.8726206909917159
pened,3.285346777484226,1.841831719410904,1.4435150580733223
lurks,3.285308113333823,2.322586624901723,0.9627214884320997
ileal,3.285230053337954,2.0743136467074783,1.2109164066304758
owari,3.285021608061921,2.3921293512215516,0.8928922568403691
knave,3.2849881334378135,2.100483511233137,1.1845046222046767
finds,3.2849347759623333,2.249555256447081,1.0353795195152524
ganks,3.2848898407957074,2.219872691349491,1.0650171494462166
yogas,3.2848447490858153,2.3838135294303524,0.9010312196554631
volti,3.2847508318982443,2.3183233569083375,0.966427474989907
loots,3.2846368513535174,2.0582212211773823,1.2264156301761349
stens,3.2845535513088513,2.035065587028314,1.2494879642805374
unlap,3.284436292561093,2.408299875489147,0.8761364170719461
nubia,3.284351579872025,2.3576792560636637,0.9266723238083616
quies,3.2842959611303577,2.0804429983427597,1.2038529627875982
nemic,3.2842910566275902,2.362451645151977,0.9218394114756135
secco,3.2842690016644047,2.001871886211904,1.2823971154525011
waked,3.284095286870732,2.0756898385982376,1.2084054482724942
hives,3.2839723202566526,2.2213463776890796,1.0626259425675733
diebs,3.2839040674725424,2.3214087759535214,0.9624952915190209
theed,3.2838718756439294,1.884028481486108,1.3998433941578217
ocker,3.283731748703992,2.330914477108035,0.9528172715959573
tocks,3.2837031778436985,2.309591705077107,0.9741114727665913
unrig,3.283663355346751,2.381410598176779,0.9022527571699718
glums,3.2834341639229727,2.2476565158351662,1.0357776480878065
cavus,3.2834048769137274,2.213540115693045,1.0698647612206822
dying,3.2833294550281154,2.2569196342147415,1.0264098208133738
talas,3.283311499099692,2.0696343089454747,1.2136771901542174
pervs,3.2832818124418823,2.2204169523146633,1.0628648601272188
amene,3.283243572912805,1.9194607883930406,1.3637827845197643
bunny,3.2832218367404873,1.7595446798153078,1.5236771569251795
grass,3.283039361265428,1.9508841659414489,1.3321551953239792
vices,3.2829991060382255,2.252464491026972,1.030534615011253
dozen,3.2829614180238167,2.0415653664026623,1.2413960516211542
honor,3.2829266354740785,1.9688498015253375,1.3140768339487412
sords,3.2828841413505634,1.9802530307556723,1.302631110594891
onium,3.2828784451245117,2.3675941533864693,0.9152842917380424
grees,3.282842139639139,1.9378755077892298,1.344966631849909
pubis,3.2825832413808076,2.2539749727240452,1.0286082686567626
nerks,3.282572558587289,2.3554956378665537,0.9270769207207351
dawts,3.2825382525241142,2.2780047909884553,1.0045334615356587
omens,3.2825248575404125,2.4166853128281067,0.8658395447123057
palki,3.282504643188535,2.2746278984851793,1.0078767447033559
lweis,3.282470181196654,2.353138511987357,0.9293316692092971
lenes,3.28235238625082,2.0320017483613926,1.2503506378894274
bowls,3.2823204114375173,2.20011330273109,1.0822071087064273
leave,3.2822938584265193,1.815022335659006,1.4672715227675135
talls,3.282279184712741,2.0696343089454747,1.2126448757672663
snush,3.282278339470172,1.8907638028543803,1.3915145366157915
mulga,3.282171934470446,2.268579134519145,1.0135927999513006
vints,3.281792945401331,2.2872537622275093,0.9945391831738215
hings,3.281678085011284,2.3247241954314624,0.9569538895798216
lurex,3.2816367619749904,2.11885372845432,1.1627830335206701
poufs,3.281528704298566,2.2101783897510896,1.0713503145474763
comme,3.2815151913197713,1.8739570089505424,1.407558182369229
briss,3.2814945354206,1.9127068553055682,1.368787680115032
ginge,3.2813821732930135,1.9052207111463342,1.3761614621466793
motor,3.281275626172515,1.9467789940821094,1.3344966320904057
netty,3.281249011106992,1.9718691589552304,1.3093798521517617
worry,3.281218142028961,1.7939947749731957,1.487223367055765
abuts,3.281071174010881,2.3769252412073922,0.9041459328034888
ceric,3.280938800609047,2.01976162414121,1.2611771764678368
aglee,3.280890901366332,1.9423254763071203,1.3385654250592118
admin,3.2807149422534563,2.3397340568226657,0.9409808854307908
terfe,3.2807082147608773,1.8759272420063768,1.4047809727545002
pekid,3.2803975087705,2.170242238412083,1.1101552703584174
chivs,3.280393637866836,2.163330363108942,1.1170632747578941
kirby,3.280310222945287,2.1565316665715573,1.1237785563737301
merks,3.280296931584859,2.243592122979164,1.0367048086056945
divna,3.280177860477127,2.2137355403236896,1.0664423201534377
ogles,3.28017218599394,2.439550000742187,0.8406221852517531
tenth,3.2800795941769216,1.9538454196420434,1.3262341745348785
ruvid,3.279909219985929,2.1842905193727287,1.0956187006132005
scans,3.2796297221115123,1.9893596510742642,1.2902700710372481
temps,3.2794474370734776,2.333006657314472,0.9464407797590059
gonys,3.2794330632660627,2.3468795483724016,0.9325535148936612
